 SMPL    1952.1   2017.4 ;
 LOAD CS       ;
   0.11786750000E+04  0.11856500000E+04  0.11920500000E+04  0.11985250000E+04
   0.12091750000E+04  0.12183000000E+04  0.12330000000E+04  0.12463750000E+04
   0.12611250000E+04  0.12776250000E+04  0.12931250000E+04  0.13009500000E+04
   0.13113500000E+04  0.13243750000E+04  0.13390500000E+04  0.13568500000E+04
   0.13776750000E+04  0.13943250000E+04  0.14073000000E+04  0.14199750000E+04
   0.14273750000E+04  0.14309250000E+04  0.14334250000E+04  0.14392000000E+04
   0.14479750000E+04  0.14562750000E+04  0.14620500000E+04  0.14718500000E+04
   0.14773500000E+04  0.14855750000E+04  0.14967000000E+04  0.15072500000E+04
   0.15210000000E+04  0.15316750000E+04  0.15442750000E+04  0.15596000000E+04
   0.15678750000E+04  0.15829500000E+04  0.15971000000E+04  0.16054750000E+04
   0.16161000000E+04  0.16278250000E+04  0.16353000000E+04  0.16473750000E+04
   0.16559500000E+04  0.16612000000E+04  0.16683500000E+04  0.16708750000E+04
   0.16776250000E+04  0.16788750000E+04  0.16770000000E+04  0.16750750000E+04
   0.16656250000E+04  0.16598750000E+04  0.16606500000E+04  0.16623500000E+04
   0.16676500000E+04  0.16775750000E+04  0.16860000000E+04  0.16964000000E+04
   0.17030000000E+04  0.17098000000E+04  0.17191500000E+04  0.17194250000E+04
   0.17245000000E+04  0.17264750000E+04  0.17274250000E+04  0.17296750000E+04
   0.17296500000E+04  0.17322250000E+04  0.17380250000E+04  0.17514000000E+04
   0.17588000000E+04  0.17680750000E+04  0.17839750000E+04  0.18046500000E+04
   0.18199000000E+04  0.18301250000E+04  0.18391500000E+04  0.18509000000E+04
   0.18586750000E+04  0.18714250000E+04  0.18837250000E+04  0.18934500000E+04
   0.19052500000E+04  0.19161000000E+04  0.19213750000E+04  0.19297750000E+04
 'END' 
 LOAD CN       ;
   0.12617500000E+03  0.12910000000E+03  0.13137500000E+03  0.13330000000E+03
   0.13412500000E+03  0.13475000000E+03  0.13350000000E+03  0.13370000000E+03
   0.13500000000E+03  0.13462500000E+03  0.13632500000E+03  0.13862500000E+03
   0.14007500000E+03  0.14265000000E+03  0.14360000000E+03  0.14652500000E+03
   0.14817500000E+03  0.14782500000E+03  0.14790000000E+03  0.14910000000E+03
   0.15000000000E+03  0.15057500000E+03  0.15265000000E+03  0.15165000000E+03
   0.15030000000E+03  0.15165000000E+03  0.15442500000E+03  0.15655000000E+03
   0.15857500000E+03  0.15990000000E+03  0.16050000000E+03  0.16150000000E+03
   0.16190000000E+03  0.16367500000E+03  0.16272500000E+03  0.16282500000E+03
   0.16380000000E+03  0.16600000000E+03  0.16612500000E+03  0.16837500000E+03
   0.16977500000E+03  0.17045000000E+03  0.17177500000E+03  0.17275000000E+03
   0.17367500000E+03  0.17427500000E+03  0.17587500000E+03  0.17565000000E+03
   0.17865000000E+03  0.18207500000E+03  0.18562500000E+03  0.18597500000E+03
   0.18775000000E+03  0.18955000000E+03  0.19240000000E+03  0.19952500000E+03
   0.20097500000E+03  0.20287500000E+03  0.20435000000E+03  0.20377500000E+03
   0.20607500000E+03  0.20760000000E+03  0.20740000000E+03  0.20835000000E+03
   0.21245000000E+03  0.21505000000E+03  0.21847500000E+03  0.21852500000E+03
   0.22095000000E+03  0.22145000000E+03  0.22227500000E+03  0.22375000000E+03
   0.22567500000E+03  0.22552500000E+03  0.22715000000E+03  0.22980000000E+03
   0.23075000000E+03  0.23127500000E+03  0.23080000000E+03  0.23237500000E+03
   0.23315000000E+03  0.23945000000E+03  0.24275000000E+03  0.24732500000E+03
   0.24882500000E+03  0.24670000000E+03  0.24787500000E+03  0.24690000000E+03
   0.24357500000E+03  0.24197500000E+03  0.24247500000E+03  0.23815000000E+03
   0.23862500000E+03  0.24390000000E+03  0.24627500000E+03  0.24567500000E+03
   0.25067500000E+03  0.25452500000E+03  0.25647500000E+03  0.25917500000E+03
   0.25900000000E+03  0.25897500000E+03  0.26025000000E+03  0.26585000000E+03
   0.26697500000E+03  0.26905000000E+03  0.27112500000E+03  0.27462500000E+03
   0.27582500000E+03  0.27530000000E+03  0.27852500000E+03  0.28000000000E+03
   0.27985000000E+03  0.27607500000E+03  0.27540000000E+03  0.27647500000E+03
   0.27892500000E+03  0.28015000000E+03  0.28077500000E+03  0.28185000000E+03
   0.28237500000E+03  0.28187500000E+03  0.28307500000E+03  0.28600000000E+03
   0.28692500000E+03  0.29030000000E+03  0.29470000000E+03  0.29830000000E+03
   0.29905000000E+03  0.30560000000E+03  0.30582500000E+03  0.30817500000E+03
   0.31007500000E+03  0.31247500000E+03  0.31505000000E+03  0.31787500000E+03
   0.32190000000E+03  0.32475000000E+03  0.32542500000E+03  0.32807500000E+03
   0.32850000000E+03  0.33102500000E+03  0.33130000000E+03  0.33170000000E+03
   0.33527500000E+03  0.33792500000E+03  0.34027500000E+03  0.34382500000E+03
   0.34537500000E+03  0.34590000000E+03  0.34937500000E+03  0.35332500000E+03
   0.35285000000E+03  0.35325000000E+03  0.35382500000E+03  0.35027500000E+03
   0.35042500000E+03  0.35250000000E+03  0.35310000000E+03  0.35005000000E+03
   0.35527500000E+03  0.35675000000E+03  0.35887500000E+03  0.36247500000E+03
   0.36285000000E+03  0.36572500000E+03  0.36935000000E+03  0.37192500000E+03
   0.37690000000E+03  0.37987500000E+03  0.38315000000E+03  0.38722500000E+03
   0.38860000000E+03  0.39052500000E+03  0.39190000000E+03  0.39392500000E+03
   0.39647500000E+03  0.40157500000E+03  0.40442500000E+03  0.40770000000E+03
   0.41017500000E+03  0.41042500000E+03  0.41702500000E+03  0.41995000000E+03
   0.42297500000E+03  0.42807500000E+03  0.43117500000E+03  0.43700000000E+03
   0.44505000000E+03  0.44917500000E+03  0.45127500000E+03  0.46045000000E+03
   0.45642500000E+03  0.46550000000E+03  0.46857500000E+03  0.47307500000E+03
   0.47025000000E+03  0.47245000000E+03  0.47465000000E+03  0.47865000000E+03
   0.48042500000E+03  0.48067500000E+03  0.48185000000E+03  0.48812500000E+03
   0.49147500000E+03  0.49507500000E+03  0.50422500000E+03  0.50772500000E+03
   0.51157500000E+03  0.51315000000E+03  0.51712500000E+03  0.52177500000E+03
   0.52850000000E+03  0.53080000000E+03  0.53197500000E+03  0.54105000000E+03
   0.54552500000E+03  0.54732500000E+03  0.55005000000E+03  0.55925000000E+03
   0.56037500000E+03  0.55927500000E+03  0.56005000000E+03  0.55960000000E+03
   0.55652500000E+03  0.56042500000E+03  0.55302500000E+03  0.54462500000E+03
   0.54502500000E+03  0.54110000000E+03  0.54312500000E+03  0.54587500000E+03
   0.55040000000E+03  0.55302500000E+03  0.55650000000E+03  0.56360000000E+03
   0.56625000000E+03  0.56640000000E+03  0.56492500000E+03  0.56557500000E+03
   0.56845000000E+03  0.56897500000E+03  0.57027500000E+03  0.56982500000E+03
   0.57507500000E+03  0.57635000000E+03  0.57980000000E+03  0.58490000000E+03
   0.58620000000E+03  0.59047500000E+03  0.59482500000E+03  0.60140000000E+03
   0.60505000000E+03  0.60877500000E+03  0.61480000000E+03  0.61810000000E+03
   0.62215000000E+03  0.62937500000E+03  0.62947500000E+03  0.63330000000E+03
   0.63502500000E+03  0.64162500000E+03  0.64537500000E+03  0.65360000000E+03
 'END' 
 LOAD CD       ;
   0.14800000000E+02  0.15100000000E+02  0.14200000000E+02  0.16650000000E+02
   0.17200000000E+02  0.17100000000E+02  0.17000000000E+02  0.16525000000E+02
   0.16000000000E+02  0.16775000000E+02  0.16850000000E+02  0.17900000000E+02
   0.19500000000E+02  0.20550000000E+02  0.21225000000E+02  0.20675000000E+02
   0.19725000000E+02  0.19750000000E+02  0.19400000000E+02  0.20025000000E+02
   0.20400000000E+02  0.19900000000E+02  0.19775000000E+02  0.19550000000E+02
   0.18250000000E+02  0.17950000000E+02  0.18325000000E+02  0.19000000000E+02
   0.20025000000E+02  0.20800000000E+02  0.21200000000E+02  0.20175000000E+02
   0.20825000000E+02  0.21300000000E+02  0.21125000000E+02  0.20600000000E+02
   0.19475000000E+02  0.19875000000E+02  0.20350000000E+02  0.21350000000E+02
   0.21800000000E+02  0.22400000000E+02  0.22550000000E+02  0.23550000000E+02
   0.24025000000E+02  0.24525000000E+02  0.24850000000E+02  0.25225000000E+02
   0.26225000000E+02  0.26900000000E+02  0.27800000000E+02  0.26925000000E+02
   0.29450000000E+02  0.29475000000E+02  0.30500000000E+02  0.31775000000E+02
   0.33300000000E+02  0.31975000000E+02  0.33000000000E+02  0.33000000000E+02
   0.32375000000E+02  0.33775000000E+02  0.33500000000E+02  0.33575000000E+02
   0.35675000000E+02  0.36425000000E+02  0.38075000000E+02  0.37850000000E+02
   0.38550000000E+02  0.38450000000E+02  0.38350000000E+02  0.38200000000E+02
   0.37600000000E+02  0.38050000000E+02  0.38175000000E+02  0.35650000000E+02
   0.39475000000E+02  0.40375000000E+02  0.41450000000E+02  0.43200000000E+02
   0.44200000000E+02  0.45300000000E+02  0.46475000000E+02  0.48950000000E+02
   0.52050000000E+02  0.51450000000E+02  0.50975000000E+02  0.49800000000E+02
   0.48625000000E+02  0.48875000000E+02  0.49175000000E+02  0.44500000000E+02
   0.45450000000E+02  0.46325000000E+02  0.49225000000E+02  0.50650000000E+02
   0.53175000000E+02  0.53425000000E+02  0.54025000000E+02  0.54875000000E+02
   0.56900000000E+02  0.58225000000E+02  0.59100000000E+02  0.60325000000E+02
   0.58725000000E+02  0.63100000000E+02  0.62250000000E+02  0.62750000000E+02
   0.62000000000E+02  0.60600000000E+02  0.62300000000E+02  0.60700000000E+02
   0.59750000000E+02  0.53300000000E+02  0.55650000000E+02  0.57350000000E+02
   0.58975000000E+02  0.56700000000E+02  0.58425000000E+02  0.54225000000E+02
   0.55950000000E+02  0.56150000000E+02  0.56625000000E+02  0.59200000000E+02
   0.59800000000E+02  0.64150000000E+02  0.66625000000E+02  0.69900000000E+02
   0.72550000000E+02  0.74225000000E+02  0.74250000000E+02  0.76650000000E+02
   0.79325000000E+02  0.80275000000E+02  0.85400000000E+02  0.82450000000E+02
   0.84150000000E+02  0.87125000000E+02  0.94550000000E+02  0.93050000000E+02
   0.87525000000E+02  0.91125000000E+02  0.94875000000E+02  0.92325000000E+02
   0.96700000000E+02  0.96725000000E+02  0.95450000000E+02  0.97925000000E+02
   0.97500000000E+02  0.98800000000E+02  0.10102500000E+03  0.97975000000E+02
   0.10210000000E+03  0.98725000000E+02  0.97725000000E+02  0.95025000000E+02
   0.92425000000E+02  0.92875000000E+02  0.94300000000E+02  0.92775000000E+02
   0.96400000000E+02  0.97075000000E+02  0.99150000000E+02  0.10112500000E+03
   0.10210000000E+03  0.10542500000E+03  0.10660000000E+03  0.10915000000E+03
   0.11175000000E+03  0.11295000000E+03  0.11415000000E+03  0.11817500000E+03
   0.11572500000E+03  0.11690000000E+03  0.12020000000E+03  0.12227500000E+03
   0.12360000000E+03  0.12752500000E+03  0.12845000000E+03  0.13095000000E+03
   0.13450000000E+03  0.13407500000E+03  0.14002500000E+03  0.14360000000E+03
   0.14477500000E+03  0.15207500000E+03  0.15640000000E+03  0.16565000000E+03
   0.16600000000E+03  0.17395000000E+03  0.17810000000E+03  0.18025000000E+03
   0.19030000000E+03  0.18677500000E+03  0.18995000000E+03  0.19127500000E+03
   0.19442500000E+03  0.19425000000E+03  0.19647500000E+03  0.21285000000E+03
   0.21022500000E+03  0.21230000000E+03  0.21852500000E+03  0.21550000000E+03
   0.21617500000E+03  0.22610000000E+03  0.23617500000E+03  0.23920000000E+03
   0.24317500000E+03  0.24555000000E+03  0.25032500000E+03  0.25387500000E+03
   0.25655000000E+03  0.26382500000E+03  0.26682500000E+03  0.25970000000E+03
   0.27032500000E+03  0.27002500000E+03  0.27377500000E+03  0.27740000000E+03
   0.28050000000E+03  0.28455000000E+03  0.28772500000E+03  0.28885000000E+03
   0.28062500000E+03  0.27975000000E+03  0.27117500000E+03  0.25167500000E+03
   0.25215000000E+03  0.25062500000E+03  0.26262500000E+03  0.25787500000E+03
   0.26127500000E+03  0.26907500000E+03  0.27342500000E+03  0.28185000000E+03
   0.28545000000E+03  0.28355000000E+03  0.28715000000E+03  0.29537500000E+03
   0.30345000000E+03  0.30552500000E+03  0.31055000000E+03  0.31665000000E+03
   0.32427500000E+03  0.32597500000E+03  0.32922500000E+03  0.33320000000E+03
   0.33772500000E+03  0.34837500000E+03  0.35490000000E+03  0.36205000000E+03
   0.36887500000E+03  0.37657500000E+03  0.38120000000E+03  0.38512500000E+03
   0.38610000000E+03  0.39402500000E+03  0.40297500000E+03  0.41195000000E+03
   0.41182500000E+03  0.41945000000E+03  0.42820000000E+03  0.44265000000E+03
 'END' 
 LOAD IHH      ;
   0.33714754098E+02  0.34298734043E+02  0.34037042553E+02  0.35748510204E+02
   0.36252775000E+02  0.36394358209E+02  0.35043076923E+02  0.34788808290E+02
   0.35256247423E+02  0.37539120773E+02  0.39812126126E+02  0.42317720339E+02
   0.45608755906E+02  0.46217515385E+02  0.45226406250E+02  0.43314329268E+02
   0.42026141079E+02  0.41823594262E+02  0.41025508333E+02  0.40494348936E+02
   0.39301255411E+02  0.38368230088E+02  0.37868017778E+02  0.37789789238E+02
   0.34930682243E+02  0.34882302326E+02  0.37291721739E+02  0.41119488189E+02
   0.46201738516E+02  0.47897190476E+02  0.47082756944E+02  0.45766146429E+02
   0.47481434483E+02  0.43361685393E+02  0.41682926641E+02  0.41192142857E+02
   0.40711227799E+02  0.40264517241E+02  0.41940474638E+02  0.42890105263E+02
   0.43224300000E+02  0.44160247492E+02  0.43849966555E+02  0.43551463087E+02
   0.44952629870E+02  0.48056352584E+02  0.48799057229E+02  0.50161121739E+02
   0.52912651934E+02  0.50198948571E+02  0.49493060870E+02  0.48966658960E+02
   0.49724942529E+02  0.50517179487E+02  0.51004181303E+02  0.49992929577E+02
   0.51149116992E+02  0.47214941860E+02  0.45687151515E+02  0.41098251656E+02
   0.40247632653E+02  0.45133410334E+02  0.47448017241E+02  0.49845432000E+02
   0.49401451697E+02  0.50041878788E+02  0.50374467822E+02  0.50536091549E+02
   0.51639648107E+02  0.50460594235E+02  0.49648573333E+02  0.45812628235E+02
   0.45541058824E+02  0.42580695652E+02  0.45034760563E+02  0.49666008475E+02
   0.52530305882E+02  0.57751131579E+02  0.60376484349E+02  0.62436662500E+02
   0.66053132948E+02  0.67181694915E+02  0.67665925414E+02  0.70768786546E+02
   0.74195599506E+02  0.71111277001E+02  0.68441043646E+02  0.65479957728E+02
   0.61229736188E+02  0.59226699438E+02  0.58237433004E+02  0.51802938389E+02
   0.50494620915E+02  0.53240385938E+02  0.57692116279E+02  0.60799771233E+02
   0.66673022388E+02  0.68414932783E+02  0.67386640754E+02  0.75810908153E+02
   0.78175780822E+02  0.86740010300E+02  0.86285750833E+02  0.84949728314E+02
   0.85523448385E+02  0.89059513139E+02  0.89261540408E+02  0.87922851852E+02
   0.84407388851E+02  0.81923210027E+02  0.80396095017E+02  0.77087535811E+02
   0.71391455064E+02  0.58018263473E+02  0.59792727273E+02  0.65282113208E+02
   0.63243968023E+02  0.61195024390E+02  0.56587179081E+02  0.51051465157E+02
   0.48788958979E+02  0.47641103064E+02  0.47851992620E+02  0.51811538723E+02
   0.60697715523E+02  0.67735752258E+02  0.74384132086E+02  0.77676035575E+02
   0.80258549356E+02  0.81777114480E+02  0.80782373494E+02  0.80671902540E+02
   0.80540970649E+02  0.80942651554E+02  0.82286601787E+02  0.84004882917E+02
   0.87351527107E+02  0.92489693095E+02  0.93952702366E+02  0.94924512894E+02
   0.94919205107E+02  0.95916467761E+02  0.95809756800E+02  0.96944463608E+02
   0.95887661735E+02  0.97680142857E+02  0.98019002718E+02  0.98645525411E+02
   0.97184651591E+02  0.93758749023E+02  0.93126275930E+02  0.90835851528E+02
   0.91447980469E+02  0.87836137708E+02  0.83244626866E+02  0.78724995029E+02
   0.74987460770E+02  0.77844319559E+02  0.81143253863E+02  0.83313606258E+02
   0.88676158828E+02  0.92101788310E+02  0.92318049784E+02  0.99822057771E+02
   0.96432279293E+02  0.97403165468E+02  0.10374406669E+03  0.10941499609E+03
   0.11184641857E+03  0.11611782891E+03  0.11403526348E+03  0.10806809035E+03
   0.10354379428E+03  0.10014446507E+03  0.10274533333E+03  0.10530905798E+03
   0.10924392776E+03  0.11520753265E+03  0.11553626819E+03  0.11439436125E+03
   0.11530159852E+03  0.11674013537E+03  0.11879538285E+03  0.12229381856E+03
   0.12436494048E+03  0.12865633115E+03  0.13371637395E+03  0.13498931823E+03
   0.13324964305E+03  0.13156509863E+03  0.13467435619E+03  0.13577527649E+03
   0.13694709789E+03  0.13573691800E+03  0.13386836162E+03  0.13483349221E+03
   0.13546074572E+03  0.13707175695E+03  0.13700930436E+03  0.14214094828E+03
   0.14357468103E+03  0.14614136265E+03  0.14710575523E+03  0.14893840221E+03
   0.15110804007E+03  0.15341303367E+03  0.16068315331E+03  0.16785987026E+03
   0.17297320156E+03  0.17761275145E+03  0.17802117212E+03  0.18072666930E+03
   0.18571446166E+03  0.18906798388E+03  0.19064707367E+03  0.19021535026E+03
   0.18907561692E+03  0.17925049819E+03  0.17075707509E+03  0.16040964457E+03
   0.15185349273E+03  0.14456978865E+03  0.12449557630E+03  0.12380818624E+03
   0.11166875332E+03  0.10677551969E+03  0.10116341742E+03  0.90725718868E+02
   0.82751494205E+02  0.77045651608E+02  0.80833807908E+02  0.81038940283E+02
   0.80875756199E+02  0.84968562874E+02  0.78792127188E+02  0.78794024553E+02
   0.78252397012E+02  0.79915753083E+02  0.82713597530E+02  0.85402815315E+02
   0.88507650779E+02  0.90190148579E+02  0.92449931997E+02  0.97138964172E+02
   0.11024616643E+03  0.10266705712E+03  0.10217748409E+03  0.10644729432E+03
   0.10052821837E+03  0.10898617796E+03  0.10694362175E+03  0.11024715295E+03
   0.11343336573E+03  0.11607641386E+03  0.11319215537E+03  0.11904672807E+03
   0.12273342532E+03  0.12329995284E+03  0.12109160507E+03  0.12439081231E+03
   0.12468072918E+03  0.12375709342E+03  0.12008296481E+03  0.12343849493E+03
 'END' 
 LOAD L1       ;
   0.29946677093E+02  0.29958666758E+02  0.30016308340E+02  0.30069274928E+02
   0.30723063416E+02  0.30672736404E+02  0.30786364741E+02  0.30808015254E+02
   0.30809674395E+02  0.30974299221E+02  0.31029949934E+02  0.31044615095E+02
   0.31082266109E+02  0.31134570646E+02  0.31120905685E+02  0.31239872473E+02
   0.31344177009E+02  0.31287210322E+02  0.31305537835E+02  0.31335533420E+02
   0.31471165972E+02  0.31504497399E+02  0.31521493486E+02  0.31494158046E+02
   0.31430167578E+02  0.31647434889E+02  0.31785064731E+02  0.31720090819E+02
   0.31629446729E+02  0.31687758489E+02  0.31703755379E+02  0.31726107676E+02
   0.31821748355E+02  0.31880735412E+02  0.31925723271E+02  0.32025030015E+02
   0.31894738923E+02  0.32052028309E+02  0.32044699390E+02  0.32041389436E+02
   0.31978109382E+02  0.32039424955E+02  0.32099728789E+02  0.32102379001E+02
   0.32083047875E+02  0.32100044263E+02  0.32126033125E+02  0.32194683035E+02
   0.32202346090E+02  0.32247001519E+02  0.32206013860E+02  0.32220340872E+02
   0.32252327728E+02  0.32318971417E+02  0.32244651830E+02  0.32256321607E+02
   0.32305326624E+02  0.32321658252E+02  0.32322336156E+02  0.32437651730E+02
   0.32489632264E+02  0.32540623134E+02  0.32580242140E+02  0.32669201102E+02
   0.32731515572E+02  0.32827156351E+02  0.32896148926E+02  0.32924470018E+02
   0.33041426672E+02  0.33008107286E+02  0.33097411321E+02  0.33123060227E+02
   0.33225478638E+02  0.33298261023E+02  0.33308403638E+02  0.33412886719E+02
   0.33384371241E+02  0.33499884286E+02  0.33644763021E+02  0.33746986887E+02
   0.33882064360E+02  0.34105018909E+02  0.34272843743E+02  0.34359204742E+02
   0.34562199343E+02  0.34700217615E+02  0.34879408060E+02  0.35072659920E+02
   0.35415530439E+02  0.35388484131E+02  0.35514040059E+02  0.35709747679E+02
   0.35646333871E+02  0.35939276692E+02  0.36183822847E+02  0.36269082651E+02
   0.36248453271E+02  0.36501445593E+02  0.36760508593E+02  0.36890616982E+02
   0.36972279573E+02  0.37223428631E+02  0.37359290824E+02  0.37681062318E+02
   0.37878027406E+02  0.37983884803E+02  0.38130191545E+02  0.38407956577E+02
   0.38767078392E+02  0.38813523216E+02  0.39069972873E+02  0.39252582861E+02
   0.39518874678E+02  0.39675439187E+02  0.39954821742E+02  0.40075656632E+02
   0.40285217923E+02  0.40575762158E+02  0.40670524442E+02  0.40904603337E+02
   0.41099866146E+02  0.41444448705E+02  0.41685283549E+02  0.41878330133E+02
   0.41842651545E+02  0.42279517672E+02  0.42595564330E+02  0.42740814274E+02
   0.43095121205E+02  0.43381496827E+02  0.43733550520E+02  0.43970800331E+02
   0.44132280132E+02  0.44354808292E+02  0.44631242722E+02  0.44891466570E+02
   0.45399492048E+02  0.45617714488E+02  0.45920283968E+02  0.46204097462E+02
   0.46512869297E+02  0.46710905485E+02  0.46918070152E+02  0.47164203627E+02
   0.47456714080E+02  0.47695516020E+02  0.47965329217E+02  0.48187385870E+02
   0.48528230038E+02  0.48729298347E+02  0.49025249989E+02  0.49335846408E+02
   0.49533824758E+02  0.49482263139E+02  0.49647893430E+02  0.49989613944E+02
   0.50140226790E+02  0.50284210788E+02  0.50429349626E+02  0.50595722415E+02
   0.50810432753E+02  0.51182957841E+02  0.51376200394E+02  0.51361667732E+02
   0.51439028999E+02  0.51776065948E+02  0.51961689552E+02  0.52108581899E+02
   0.51983617912E+02  0.51923022971E+02  0.52047195914E+02  0.52500160849E+02
   0.52683631354E+02  0.52679395872E+02  0.52651569996E+02  0.52757914246E+02
   0.53069303626E+02  0.53366466076E+02  0.53655369985E+02  0.53825832374E+02
   0.54069839494E+02  0.54223144342E+02  0.54442749740E+02  0.54438797651E+02
   0.54543488224E+02  0.54596132863E+02  0.54627729539E+02  0.54758063573E+02
   0.54989111314E+02  0.54890757410E+02  0.54890471115E+02  0.55029361525E+02
   0.54953935028E+02  0.54900293401E+02  0.54904299920E+02  0.55027201622E+02
   0.55237055213E+02  0.55163169554E+02  0.55121932987E+02  0.55220467858E+02
   0.55257048902E+02  0.55263323834E+02  0.55193506167E+02  0.55006896782E+02
   0.54903396601E+02  0.55204691638E+02  0.55257324910E+02  0.55306396542E+02
   0.55133947535E+02  0.55189311918E+02  0.55313869996E+02  0.55247018773E+02
   0.55347543836E+02  0.55437453276E+02  0.55622964432E+02  0.55511765615E+02
   0.55788649689E+02  0.55762943371E+02  0.55787920613E+02  0.56010329533E+02
   0.56813544475E+02  0.56565367720E+02  0.56404194987E+02  0.56522815668E+02
   0.56772519823E+02  0.56513602460E+02  0.56604339979E+02  0.56435558025E+02
   0.56250903065E+02  0.56354326248E+02  0.56341134302E+02  0.56047451859E+02
   0.55865534231E+02  0.56060612079E+02  0.55902661652E+02  0.55660066253E+02
   0.55366754398E+02  0.55486070814E+02  0.55338497935E+02  0.55318863948E+02
   0.55418666852E+02  0.55394038511E+02  0.55317012391E+02  0.55284342412E+02
   0.55152882876E+02  0.55338866978E+02  0.55223092046E+02  0.55113394222E+02
   0.55117819796E+02  0.55032574230E+02  0.55214914800E+02  0.55127083835E+02
   0.55383127489E+02  0.55301228489E+02  0.55239108137E+02  0.55263123785E+02
   0.55621900807E+02  0.55628450232E+02  0.55692859784E+02  0.55790367544E+02
   0.55574333333E+02  0.55455000000E+02  0.55548000000E+02  0.55720000000E+02
 'END' 
 LOAD L2       ;
   0.12493143889E+02  0.12437181646E+02  0.12460641655E+02  0.12529333903E+02
   0.12733729904E+02  0.12472359344E+02  0.12424476273E+02  0.12735114259E+02
   0.12919417013E+02  0.12859417823E+02  0.12733438796E+02  0.12798443264E+02
   0.12911706362E+02  0.13156325805E+02  0.13534980575E+02  0.13577202257E+02
   0.13600655229E+02  0.13775236775E+02  0.13926028497E+02  0.13903917656E+02
   0.13871415422E+02  0.13987696114E+02  0.14153556452E+02  0.14296309468E+02
   0.14253419360E+02  0.14350261155E+02  0.14387796818E+02  0.14327815221E+02
