SMPL 1960.1 2017.4;
LOAD XID CC D1 D2 D3 D4;
      2605.2436917
      2584.7126392
      2707.1618635
      2701.9574955
      2844.5335574
      2947.5002674
      2937.3496711
      3098.1323302
      2983.4599585
      3014.2077530
      3156.5233916
      3059.5915487
      3050.4000943
      3062.9277910
      3079.2968435
      3277.6702464
      3291.1250486
      3387.9834139
      3634.5203365
      3490.6985157
      3683.6934168
      3519.0226205
      3790.7725789
      4007.8566033
      3946.5359222
      3956.8681567
      3988.0514127
      4096.6440566
      4137.9950676
      4135.9346051
      4324.3024879
      4388.3394441
      4380.8822268
      4299.1233229
      4202.2263441
      4409.5372816
      4679.5562679
      4999.0859497
      4974.9830145
      4910.1389096
      4812.0232654
      5075.2871138
      5276.6336997
      4957.1761577
      5179.9811815
      5084.4120715
      4806.2425698
      4941.1918597
      5320.1388793
      5451.1276429
      5294.6380195
      5259.1131157
      5366.3188338
      5257.4904956
      5255.0150157
      5443.5904764
      5488.0818831
      5557.5977283
      5267.3849188
      5493.6353443
      5574.4743064
      5598.2794228
      5868.4073696
      6304.4110628
      6170.5934155
      6263.4373638
      6474.0660539
      6536.7802757
      6335.5655958
      6577.6793100
      6849.5553937
      7141.1014653
      7503.1973119
      7930.5746648
      8001.7393596
      8063.6587652
      7571.1717747
      7953.5609474
      8408.8946407
      8572.5662305
      8528.1259876
      9013.3242205
      8718.3422614
      8831.6714650
      9174.2290376
      9417.1084370
      9137.3024544
      9424.8842462
      9845.1059798
      9520.4426143
      9068.7868472
      9880.6044380
      9481.6622555
      9542.9991893
      9344.2894639
      9560.7417622
     10196.7756006
     10171.1258543
     10591.3528034
     10476.6443573
     11006.3544147
     11060.6001527
     10732.0078814
     11617.4430305
     11787.6544607
     11568.7220199
     11747.4884400
     12033.3626863
     12712.8296539
     12568.9254751
     12063.2317244
     13220.9365021
     13835.6510626
     12830.4965135
     13550.5868332
     13630.0759069
     13952.5448976
     13269.1580650
     13722.4913143
     13484.0412916
     14306.4619274
     14096.5535130
     14479.7351513
     14996.5108945
     15275.7962320
     15360.1290388
     16133.1825989
     15469.3154717
     15339.1134036
     15440.2899531
     15659.2462252
     15731.1136901
     15876.6907099
     16114.0807162
     16300.6522243
     16994.7590255
     17211.7161989
     17062.6555976
     17735.6348901
     16459.8711974
     17952.4621264
     16813.8490926
     17865.5198133
     18278.0823315
     18602.2517744
     19126.8419473
     19032.9414602
     19747.2862380
     20651.3567309
     20286.1481240
     20620.3681800
     20550.7633467
     20351.8506562
     20081.1186302
     20836.6639009
     22859.5111992
     21446.0609713
     21569.3274387
     21175.1205660
     21450.8399360
     21393.2560546
     20730.5991109
     21591.6733895
     22129.6551378
     22022.9186560
     22190.4994752
     21522.1053565
     22961.5320831
     23256.2665814
     23327.9008141
     24087.7449639
     23781.8157861
     24443.5504900
     25280.8197969
     24902.3100219
     24684.8945307
     25781.8533710
     25459.0729069
     26256.7806634
     26966.4108495
     26283.7973660
     24116.0597717
     22940.9207381
     22120.5079622
     23112.3726823
     23381.5961542
     23488.4494906
     23682.5008960
     24385.1543075
     24580.3500794
     26486.5668247
     25573.7483741
     25211.1032029
     25971.5737141
     25777.7857513
     26057.7618610
     25058.7180545
     25756.5224862
     25385.8702409
     26466.1652406
     26566.8035750
     26162.2284584
     26503.4891208
     26946.0091999
     27430.0069753
     27072.5941457
     28910.8862151
     27663.2871024
     27740.0758665
     27681.3290356
     28614.8181582
     29416.8990436
     29296.3237147
     29945.7219844
       -99.0000000
       -99.0000000
       -99.0000000
       -99.0000000
'END'
LOAD DEPW$Q  ;
         0.1893115
         0.1902861
         0.1902167
         0.1894717
         0.1893137
         0.1899735
         0.1901009
         0.1902768
         0.1899231
         0.1900804
         0.1897243
         0.1888636
         0.1913851
         0.1932942
         0.1931886
         0.1940118
         0.1956472
         0.1941038
         0.1952017
         0.1970136
         0.1967260
         0.1965635
         0.1977535
         0.1985089
         0.2001453
         0.1999027
         0.2004960
         0.2015465
         0.2034085
         0.2017381
         0.2027091
         0.2014985
         0.1997022
         0.1979800
         0.1995614
         0.1985028
         0.1984685
         0.2030621
         0.2029216
         0.2079302
         0.2102351
         0.2131847
         0.2131802
         0.2145873
         0.2167243
         0.2196904
         0.2242064
         0.2257139
         0.2367298
         0.2407846
         0.2437623
         0.2459397
         0.2643732
         0.2854444
         0.3123963
         0.3205759
         0.3336164
         0.3688006
         0.3767842
         0.3943817
         0.4127059
         0.4127643
         0.3951517
         0.3956953
         0.3961068
         0.3983035
         0.4070207
         0.4166433
         0.4228992
         0.4320194
         0.4377404
         0.4464111
         0.4666341
         0.4800549
         0.5035976
         0.5217399
         0.5377208
         0.5506462
         0.5846177
         0.5997324
         0.6256266
         0.6381000
         0.6628715
         0.6564293
         0.6420627
         0.6139057
         0.5945712
         0.6245821
         0.6062555
         0.5985925
         0.5797720
         0.5767919
         0.5778665
         0.5712051
         0.5607970
         0.5659304
         0.5675192
         0.5693549
         0.5480720
         0.5374314
         0.5186348
         0.5340433
         0.5507408
         0.5753049
         0.5905973
         0.5964126
         0.6112919
         0.6210321
         0.6514999
         0.6704638
         0.6678585
         0.7043800
         0.7206389
         0.7287480
         0.7086113
         0.7358377
         0.7323430
         0.7174601
         0.7189459
         0.7368014
         0.7587556
         0.7588442
         0.7947059
         0.8285738
         0.8158301
         0.7636424
         0.7589987
         0.7900058
         0.7877418
         0.7930930
         0.8264794
         0.7881386
         0.7624899
         0.7697981
         0.7541364
         0.7497770
         0.7488823
         0.7687575
         0.7955638
         0.8093703
         0.8256778
         0.8560471
         0.8511647
         0.8494627
         0.8392113
         0.8249512
         0.8283331
         0.8198575
         0.7970195
         0.7838520
         0.7692719
         0.7664056
         0.7476160
         0.7426448
         0.7382880
         0.7548683
         0.7387546
         0.7219944
         0.7279923
         0.7348226
         0.7272012
         0.7172654
         0.7166913
         0.7029039
         0.7126508
         0.6915669
         0.6918141
         0.6817871
         0.6742410
         0.6901195
         0.7152390
         0.7196606
         0.7532626
         0.7687197
         0.7697562
         0.7964095
         0.8241355
         0.8188520
         0.8320348
         0.8662409
         0.8799216
         0.8700302
         0.8674202
         0.8652523
         0.8759445
         0.9015265
         0.9155155
         0.9253777
         0.9368625
         0.9576102
         0.9730202
         1.0111635
         1.0460255
         1.0874052
         1.0819642
         0.9697952
         0.9262442
         0.9434845
         0.9745161
         1.0025425
         0.9903293
         0.9777782
         0.9949032
         1.0387110
         1.0695663
         1.1121911
         1.1124427
         1.0816499
         1.0844125
         1.0711854
         1.0663946
         1.0804900
         1.0843053
         1.0658239
         1.0666393
         1.0766817
         1.0800485
         1.0782876
         1.0638333
         1.0217690
         0.9603891
         0.9547747
         0.9398767
         0.9222237
         0.9015541
         0.9211514
         0.9232968
         0.9187113
       -99.0000000
       -99.0000000
       -99.0000000
       -99.0000000
'END'
LOAD NOPX$N  ;
         0.1013317         0.1013317         0.1013317         0.1013317
         0.1003081         0.1003081         0.1003081         0.1003081
         0.0992846         0.0992846         0.0992846         0.0992846
         0.0979893         0.0979893         0.0979893         0.0979893
         0.1014979         0.1014979         0.1014979         0.1014979
         0.1055076         0.1055076         0.1055076         0.1055076
         0.1062595         0.1062595         0.1062595         0.1062595
         0.1047558         0.1047558         0.1047558         0.1047558
         0.1017485         0.1017485         0.1017485         0.1017485
         0.1037534         0.1037534         0.1037534         0.1037534
         0.1132766         0.1132766         0.1132766         0.1132766
         0.1207716         0.1207716         0.1207716         0.1207716
         0.1274738         0.1274738         0.1274738         0.1274738
         0.1605872         0.1605872         0.1605872         0.1605872
         0.2193749         0.2193749         0.2193749         0.2193749
         0.2541850         0.2541850         0.2541850         0.2541850
         0.2483094         0.2483094         0.2483094         0.2483094
         0.2712563         0.2712563         0.2712563         0.2712563
         0.2903103         0.2903103         0.2903103         0.2903103
         0.3526496         0.3526496         0.3526496         0.3526496
         0.4762062         0.4762062         0.4762062         0.4762062
         0.4726489         0.4726489         0.4726489         0.4726489
         0.4517276         0.4517276         0.4517276         0.4517276
         0.4131816         0.4131816         0.4131816         0.4131816
         0.4045915         0.4045915         0.4045915         0.4045915
         0.4008992         0.4008992         0.4008992         0.4008992
         0.3483140         0.3483140         0.3483140         0.3483140
         0.3679698         0.3679698         0.3679698         0.3679698
         0.3805700         0.3805700         0.3805700         0.3805700
         0.4007299         0.4007299         0.4007299         0.4007299
         0.4626235         0.4626235         0.4626235         0.4626235
         0.4308424         0.4308424         0.4308424         0.4308424
         0.4120151         0.4120151         0.4120151         0.4120151
         0.3622896         0.3622896         0.3622896         0.3622896
         0.3531809         0.3531809         0.3531809         0.3531809
         0.4046115         0.4046115         0.4046115         0.4046115
         0.4287575         0.4287575         0.4287575         0.4287575
         0.3967682         0.3967682         0.3967682         0.3967682
         0.3293621         0.3293621         0.3293621         0.3293621
         0.3601498         0.3601498         0.3601498         0.3601498
         0.4619611         0.4619611         0.4619611         0.4619611
         0.4307767         0.4307767         0.4307767         0.4307767
         0.4255705         0.4255705         0.4255705         0.4255705
         0.4841990         0.4841990         0.4841990         0.4841990
         0.5903682         0.5903682         0.5903682         0.5903682
         0.7467947         0.7467947         0.7467947         0.7467947
         0.8985028         0.8985028         0.8985028         0.8985028
         0.9886383         0.9886383         0.9886383         0.9886383
         1.2438501         1.2438501         1.2438501         1.2438501
         0.8706033         0.8706033         0.8706033         0.8706033
         1.0006206         1.0006206         1.0006206         1.0006206
         1.2734691         1.2734691         1.2734691         1.2734691
         1.2631764         1.2631764         1.2631764         1.2631764
         1.2747793         1.2747793         1.2747793         1.2747793
         1.1594601         1.1594601         1.1594601         1.1594601
         0.8084088         0.8084088         0.8084088         0.8084088
         0.6915010         0.6915010         0.6915010         0.6915010
       -99.0000000       -99.0000000       -99.0000000       -99.0000000
'END'
LOAD NOPX$A  ;
         0.1013317         0.1013317         0.1013317         0.1013317
         0.1003081         0.1003081         0.1003081         0.1003081
         0.0992846         0.0992846         0.0992846         0.0992846
         0.0979893         0.0979893         0.0979893         0.0979893
         0.1014979         0.1014979         0.1014979         0.1014979
         0.1055076         0.1055076         0.1055076         0.1055076
         0.1062595         0.1062595         0.1062595         0.1062595
         0.1047558         0.1047558         0.1047558         0.1047558
         0.1017485         0.1017485         0.1017485         0.1017485
         0.1037534         0.1037534         0.1037534         0.1037534
         0.1132766         0.1132766         0.1132766         0.1132766
         0.1207716         0.1207716         0.1207716         0.1207716
         0.1274738         0.1274738         0.1274738         0.1274738
         0.1605872         0.1605872         0.1605872         0.1605872
         0.2193749         0.2193749         0.2193749         0.2193749
         0.2541850         0.2541850         0.2541850         0.2541850
         0.2483094         0.2483094         0.2483094         0.2483094
         0.2712563         0.2712563         0.2712563         0.2712563
         0.2903103         0.2903103         0.2903103         0.2903103
         0.3526496         0.3526496         0.3526496         0.3526496
         0.4762062         0.4762062         0.4762062         0.4762062
         0.4726489         0.4726489         0.4726489         0.4726489
         0.4517276         0.4517276         0.4517276         0.4517276
         0.4131816         0.4131816         0.4131816         0.4131816
         0.4045915         0.4045915         0.4045915         0.4045915
         0.4008992         0.4008992         0.4008992         0.4008992
         0.3483140         0.3483140         0.3483140         0.3483140
         0.3679698         0.3679698         0.3679698         0.3679698
         0.3805700         0.3805700         0.3805700         0.3805700
         0.4007299         0.4007299         0.4007299         0.4007299
         0.4626235         0.4626235         0.4626235         0.4626235
         0.4308424         0.4308424         0.4308424         0.4308424
         0.4120151         0.4120151         0.4120151         0.4120151
         0.3622896         0.3622896         0.3622896         0.3622896
         0.3531809         0.3531809         0.3531809         0.3531809
         0.4046115         0.4046115         0.4046115         0.4046115
         0.4287575         0.4287575         0.4287575         0.4287575
         0.3967682         0.3967682         0.3967682         0.3967682
         0.3293621         0.3293621         0.3293621         0.3293621
         0.3601498         0.3601498         0.3601498         0.3601498
         0.4619611         0.4619611         0.4619611         0.4619611
         0.4307767         0.4307767         0.4307767         0.4307767
         0.4255705         0.4255705         0.4255705         0.4255705
         0.4841990         0.4841990         0.4841990         0.4841990
         0.5903682         0.5903682         0.5903682         0.5903682
         0.7467947         0.7467947         0.7467947         0.7467947
         0.8985028         0.8985028         0.8985028         0.8985028
         0.9886383         0.9886383         0.9886383         0.9886383
         1.2438501         1.2438501         1.2438501         1.2438501
         0.8706033         0.8706033         0.8706033         0.8706033
         1.0006206         1.0006206         1.0006206         1.0006206
         1.2734691         1.2734691         1.2734691         1.2734691
         1.2631764         1.2631764         1.2631764         1.2631764
         1.2747793         1.2747793         1.2747793         1.2747793
         1.1594601         1.1594601         1.1594601         1.1594601
         0.8084088         0.8084088         0.8084088         0.8084088
         0.6915010         0.6915010         0.6915010         0.6915010
       -99.0000000       -99.0000000       -99.0000000       -99.0000000
'END'
LOAD NOPX$Z  ;
         0.1023552
         0.1013317
         0.1013317
         0.1003081
         0.0992846
         0.1003081
         0.1013317
         0.1003081
         0.0992846
         0.1003081
         0.0992846
         0.0982610
         0.0972374
         0.0972374
         0.0982399
         0.0992424
         0.1002448
         0.1002448
         0.1022497
         0.1032522
         0.1032522
         0.1042546
         0.1072619
         0.1072619
         0.1062595
         0.1052570
         0.1072619
         0.1062595
         0.1062595
         0.1042546
         0.1042546
         0.1042546
         0.1022497
         0.1002448
         0.1022497
         0.1022497
         0.1012472
         0.1022497
         0.1042546
         0.1072619
         0.1112717
         0.1112717
         0.1142790
         0.1162840
         0.1192913
         0.1204383
         0.1218224
         0.1215345
         0.1244038
         0.1259658
         0.1278894
         0.1316363
         0.1387846
         0.1563476
         0.1713154
         0.1759013
         0.1890170
         0.2173953
         0.2297964
         0.2412910
         0.2681488
         0.2666295
         0.2450288
         0.2369328
         0.2365381
         0.2378758
         0.2558589
         0.2629646
         0.2705152
         0.2715170
         0.2726910
         0.2703021
         0.2811164
         0.3001076
         0.2835479
         0.2964693
         0.3173659
         0.3269300
         0.3754828
         0.3908196
         0.4505003
         0.4698741
         0.4990845
         0.4853658
         0.4866917
         0.4746404
         0.4471759
         0.4820874
         0.4769403
         0.4516296
         0.4450314
         0.4333090
         0.4223158
         0.4089779
         0.4055883
         0.4158444
         0.4179704
         0.4181840
         0.3925511
         0.3896607
         0.3806683
         0.3930052
         0.4021068
         0.4278165
         0.3941892
         0.3453931
         0.3239192
         0.3297544
         0.3601005
         0.3626957
         0.3653623
         0.3837209
         0.3863254
         0.3970268
         0.3669798
         0.3719481
         0.4048990
         0.4011805
         0.3924110
         0.4044291
         0.4238781
         0.3915563
         0.4605159
         0.5745435
         0.4765900
         0.4103993
         0.4046483
         0.4317320
         0.3955360
         0.4131271
         0.4355487
         0.4038485
         0.3786170
         0.3823592
         0.3531516
         0.3350307
         0.3220540
         0.3479800
         0.3687054
         0.3739845
         0.3976161
         0.4193553
         0.3983815
         0.4030932
         0.4103723
         0.4142518
         0.4348799
         0.4555260
         0.4267284
         0.3836123
         0.3822010
         0.3945310
         0.3439195
         0.3335341
         0.3229366
         0.3170583
         0.3033809
         0.3341503
         0.3872592
         0.4158087
         0.4512326
         0.4443523
         0.4819681
         0.4702913
         0.4506761
         0.4542186
         0.4348930
         0.3833191
         0.3806679
         0.4174241
         0.4513253
         0.4528648
         0.5036816
         0.4635997
         0.4722664
         0.4972484
         0.5335023
         0.5567176
         0.6110241
         0.6602286
         0.6998257
         0.7132584
         0.7874259
         0.7866686
         0.8604459
         0.9250677
         0.9268650
         0.8816326
         0.8746141
         0.9558919
         0.9938459
         1.1302012
         1.2444579
         1.4168878
         1.3495903
         0.9644642
         0.8332682
         0.8143033
         0.8880885
         0.9467532
         0.9774421
         0.9566321
         0.9849592
         1.0834492
         1.2319164
         1.3269288
         1.2740146
         1.2610164
         1.3255283
         1.2338907
         1.2173216
         1.2759651
         1.3075137
         1.2347318
         1.2520594
         1.3048124
         1.2802238
         1.2194137
         1.1321597
         1.0060434
         0.8816952
         0.8563319
         0.7748590
         0.7207492
         0.6394510
         0.6933249
         0.6968557
         0.7363726
       -99.0000000
       -99.0000000
       -99.0000000
       -99.0000000
'END'
LOAD NOPX$Q  ;
         0.1023552
         0.1013317
         0.1013317
         0.1003081
         0.0992846
         0.1003081
         0.1013317
         0.1003081
         0.0992846
         0.1003081
         0.0992846
         0.0982610
         0.0972374
         0.0972374
         0.0982399
         0.0992424
         0.1002448
         0.1002448
         0.1022497
         0.1032522
         0.1032522
         0.1042546
         0.1072619
         0.1072619
         0.1062595
         0.1052570
         0.1072619
         0.1062595
         0.1062595
         0.1042546
         0.1042546
         0.1042546
         0.1022497
         0.1002448
         0.1022497
         0.1022497
         0.1012472
         0.1022497
         0.1042546
         0.1072619
         0.1112717
         0.1112717
         0.1142790
         0.1162840
         0.1192913
         0.1204383
         0.1218224
         0.1215345
         0.1244038
         0.1259658
         0.1278894
         0.1316363
         0.1387846
         0.1563476
         0.1713154
         0.1759013
         0.1890170
         0.2173953
         0.2297964
         0.2412910
         0.2681488
         0.2666295
         0.2450288
         0.2369328
         0.2365381
         0.2378758
         0.2558589
         0.2629646
         0.2705152
         0.2715170
         0.2726910
         0.2703021
         0.2811164
         0.3001076
         0.2835479
         0.2964693
         0.3173659
         0.3269300
         0.3754828
         0.3908196
         0.4505003
         0.4698741
         0.4990845
         0.4853658
         0.4866917
         0.4746404
         0.4471759
         0.4820874
         0.4769403
         0.4516296
         0.4450314
         0.4333090
         0.4223158
         0.4089779
         0.4055883
         0.4158444
         0.4179704
         0.4181840
         0.3925511
         0.3896607
         0.3806683
         0.3930052
         0.4021068
         0.4278165
         0.3941892
         0.3453931
         0.3239192
         0.3297544
         0.3601005
         0.3626957
         0.3653623
         0.3837209
         0.3863254
         0.3970268
         0.3669798
         0.3719481
         0.4048990
         0.4011805
         0.3924110
         0.4044291
         0.4238781
         0.3915563
         0.4605159
         0.5745435
         0.4765900
         0.4103993
         0.4046483
         0.4317320
         0.3955360
         0.4131271
         0.4355487
         0.4038485
         0.3786170
         0.3823592
         0.3531516
         0.3350307
         0.3220540
         0.3479800
         0.3687054
         0.3739845
         0.3976161
         0.4193553
         0.3983815
         0.4030932
         0.4103723
         0.4142518
         0.4348799
         0.4555260
         0.4267284
         0.3836123
         0.3822010
         0.3945310
         0.3439195
         0.3335341
         0.3229366
         0.3170583
         0.3033809
         0.3341503
         0.3872592
         0.4158087
         0.4512326
         0.4443523
         0.4819681
         0.4702913
         0.4506761
         0.4542186
         0.4348930
         0.3833191
         0.3806679
         0.4174241
         0.4513253
         0.4528648
         0.5036816
         0.4635997
         0.4722664
         0.4972484
         0.5335023
         0.5567176
         0.6110241
         0.6602286
         0.6998257
         0.7132584
         0.7874259
         0.7866686
         0.8604459
         0.9250677
         0.9268650
         0.8816326
         0.8746141
         0.9558919
         0.9938459
         1.1302012
         1.2444579
         1.4168878
         1.3495903
         0.9644642
         0.8332682
         0.8143033
         0.8880885
         0.9467532
         0.9774421
         0.9566321
         0.9849592
         1.0834492
         1.2319164
         1.3269288
         1.2740146
         1.2610164
         1.3255283
         1.2338907
         1.2173216
         1.2759651
         1.3075137
         1.2347318
         1.2520594
         1.3048124
         1.2802238
         1.2194137
         1.1321597
         1.0060434
         0.8816952
         0.8563319
         0.7748590
         0.7207492
         0.6394510
         0.6933249
         0.6968557
         0.7363726
       -99.0000000
       -99.0000000
       -99.0000000
       -99.0000000
'END'
LOAD NOEN    ;
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.0559055         7.0559055         7.0559055         7.0559055
         6.5882492         6.5882492         6.5882492         6.5882492
         5.7658333         5.7658333         5.7658333         5.7658333
         5.5397083         5.5397083         5.5397083         5.5397083
         5.2269417         5.2269417         5.2269417         5.2269417
         5.4565167         5.4565167         5.4565167         5.4565167
         5.3235000         5.3235000         5.3235000         5.3235000
         5.2422500         5.2422500         5.2422500         5.2422500
         5.0640666         5.0640666         5.0640666         5.0640666
         4.9392250         4.9392250         4.9392250         4.9392250
         5.7395083         5.7395083         5.7395083         5.7395083
         6.4540333         6.4540333         6.4540333         6.4540333
         7.2963666         7.2963666         7.2963666         7.2963666
         8.1614583         8.1614583         8.1614583         8.1614583
         8.5972333         8.5972333         8.5972333         8.5972333
         7.3947417         7.3947417         7.3947417         7.3947417
         6.7374500         6.7374500         6.7374500         6.7374500
         6.5169833         6.5169833         6.5169833         6.5169833
         6.9045000         6.9045000         6.9045000         6.9045000
         6.2597417         6.2597417         6.2597417         6.2597417
         6.4829425         6.4829425         6.4829425         6.4829425
         6.2145008         6.2145008         6.2145008         6.2145008
         7.0941292         7.0941292         7.0941292         7.0941292
         7.0575842         7.0575842         7.0575842         7.0575842
         6.3351566         6.3351566         6.3351566         6.3351566
         6.4498083         6.4498083         6.4498083         6.4498083
         7.0734009         7.0734009         7.0734009         7.0734009
         7.5450975         7.5450975         7.5450975         7.5450975
         7.7991716         7.7991716         7.7991716         7.7991716
         8.8018417         8.8018417         8.8018417         8.8018417
         8.9916542         8.9916542         8.9916542         8.9916542
         7.9837788         7.9837788         7.9837788         7.9837788
         7.0802167         7.0802167         7.0802167         7.0802167
         6.7408333         6.7408333         6.7408333         6.7408333
         6.4425000         6.4425000         6.4425000         6.4425000
         6.4133333         6.4133333         6.4133333         6.4133333
         5.8616667         5.8616667         5.8616667         5.8616667
         5.6400000         5.6400000         5.6400000         5.6400000
         6.2883334         6.2883334         6.2883334         6.2883334
         6.0441667         6.0441667         6.0441667         6.0441667
         5.6046073         5.6046073         5.6046073         5.6046073
         5.8175000         5.8175000         5.8175000         5.8175000
         5.8750000         5.8750000         5.8750000         5.8750000
         6.3016667         6.3016667         6.3016667         6.3016667
         8.0641667         8.0641667         8.0641667         8.0641667
         8.4000000         8.4000000         8.4000000         8.4000000
         8.2716667         8.2716667         8.2716667         8.2716667
'END'
LOAD NOEA    ;
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.1428600         7.1428600         7.1428600         7.1428600
         7.0559055         7.0559055         7.0559055         7.0559055
         6.5882492         6.5882492         6.5882492         6.5882492
         5.7658333         5.7658333         5.7658333         5.7658333
         5.5397083         5.5397083         5.5397083         5.5397083
         5.2269417         5.2269417         5.2269417         5.2269417
         5.4565167         5.4565167         5.4565167         5.4565167
         5.3235000         5.3235000         5.3235000         5.3235000
         5.2422500         5.2422500         5.2422500         5.2422500
         5.0640666         5.0640666         5.0640666         5.0640666
         4.9392250         4.9392250         4.9392250         4.9392250
         5.7395083         5.7395083         5.7395083         5.7395083
         6.4540333         6.4540333         6.4540333         6.4540333
         7.2963666         7.2963666         7.2963666         7.2963666
         8.1614583         8.1614583         8.1614583         8.1614583
         8.5972333         8.5972333         8.5972333         8.5972333
         7.3947417         7.3947417         7.3947417         7.3947417
         6.7374500         6.7374500         6.7374500         6.7374500
         6.5169833         6.5169833         6.5169833         6.5169833
         6.9045000         6.9045000         6.9045000         6.9045000
         6.2597417         6.2597417         6.2597417         6.2597417
         6.4829425         6.4829425         6.4829425         6.4829425
         6.2145008         6.2145008         6.2145008         6.2145008
         7.0941292         7.0941292         7.0941292         7.0941292
         7.0575842         7.0575842         7.0575842         7.0575842
         6.3351566         6.3351566         6.3351566         6.3351566
         6.4498083         6.4498083         6.4498083         6.4498083
         7.0734009         7.0734009         7.0734009         7.0734009
         7.5450975         7.5450975         7.5450975         7.5450975
         7.7991716         7.7991716         7.7991716         7.7991716
         8.8018417         8.8018417         8.8018417         8.8018417
         8.9916542         8.9916542         8.9916542         8.9916542
         7.9837788         7.9837788         7.9837788         7.9837788
         7.0802167         7.0802167         7.0802167         7.0802167
         6.7408333         6.7408333         6.7408333         6.7408333
         6.4425000         6.4425000         6.4425000         6.4425000
         6.4133333         6.4133333         6.4133333         6.4133333
         5.8616667         5.8616667         5.8616667         5.8616667
         5.6400000         5.6400000         5.6400000         5.6400000
         6.2883334         6.2883334         6.2883334         6.2883334
         6.0441667         6.0441667         6.0441667         6.0441667
         5.6046073         5.6046073         5.6046073         5.6046073
         5.8175000         5.8175000         5.8175000         5.8175000
         5.8750000         5.8750000         5.8750000         5.8750000
         6.3016667         6.3016667         6.3016667         6.3016667
         8.0641667         8.0641667         8.0641667         8.0641667
         8.4000000         8.4000000         8.4000000         8.4000000
         8.2716667         8.2716667         8.2716667         8.2716667
'END'
LOAD NOEZ    ;
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.1428600
         7.0617089
         6.8761930
         6.6517442
         6.5692614
         6.5345119
         6.5974792
         6.2576667
         5.7643333
         5.4520000
         5.5893333
         5.8083333
         5.4270000
         5.4906667
         5.4328333
         5.0109000
         4.9472667
         5.4168333
         5.5327667
         5.5420000
         5.5108333
         5.5077667
         5.2654667
         5.2699333
         5.2806667
         5.3480667
         5.3953333
         5.2460667
         5.4055000
         5.2877667
         5.0296667
         5.0857333
         5.1625000
         5.0186333
         4.9894000
         4.9467667
         4.9425000
         4.8412333
         5.0264000
         5.3501000
         5.6836333
         6.0851667
         5.8391333
         5.9513333
         6.0771000
         6.6416000
         7.1461000
         7.1099333
         7.1697333
         7.4031667
         7.5026333
         7.6889667
         7.7411333
         8.3661333
         8.8496000
         9.3667667
         8.8936667
         8.3423333
         7.7861667
         7.3197000
         7.4029667
         7.3868000
         7.4695000
         7.0354667
         6.7112000
         6.7302000
         6.4729333
         6.3650000
         6.2560000
         6.8359000
         6.6110333
         6.7232667
         7.0084667
         7.0385000
         6.8477667
         6.5335667
         6.4893000
         6.1540000
         5.8621000
         5.9725000
         6.7542033
         6.8133667
         6.3917000
         6.3549333
         6.3128000
         5.7939333
         6.3963367
         6.9538000
         6.8467667
         7.2512667
         7.3246833
         7.4424367
         7.2091433
         6.8443267
         6.7344300
         6.5215833
         6.2368133
         6.3033067
         6.2789233
         6.4157033
         6.5354967
         6.4139700
         6.4340633
         6.6296200
         7.0769167
         7.4604767
         7.1265900
         7.5398067
         7.5139333
         7.6374533
         7.4891967
         7.6630933
         7.7982000
         7.8432000
         7.8921933
         8.2200433
         8.7779733
         8.9545500
         9.2548000
         8.8896933
         9.1789133
         8.9969900
         8.9010200
         8.9095333
         8.1835300
         7.5237200
         7.3183320
         7.0569067
         7.0083533
         7.3366667
         6.9189400
         6.9066667
         6.8600000
         6.8633333
         6.3333333
         6.2833333
         6.3933333
         6.4633333
         6.6300000
         6.6766667
         6.2366667
         6.3300000
         6.4100000
         6.2333333
         6.0100000
         5.7600000
         5.4433333
         5.3100000
         5.0833333
         5.3700000
         6.7966667
         6.8700000
